run_date,source,source_job_id,canonical_url,title,employer,location,postcode,salary_text,posted_date,closing_date,employment_type,description_excerpt,first_discovery_route,first_discovery_query,first_discovery_page,discovery_routes,discovery_occurrences,detail_fetch_status,factual_fingerprint,geo_cluster,ontap_region,geography_status,geography_reason,geography_lookup_key,slice_category,slice_status,publish_eligible
2026-08-06,Teaching Vacancies,academy-administrator-the-eresby-school-spilsby,https://teaching-vacancies.service.gov.uk/jobs/academy-administrator-the-eresby-school-spilsby,Academy Administrator,"The Eresby School, Spilsby","Spilsby, East Midlands, PE23 5HU",PE23 5HU,"£25,185.00 - £25,815.00 Annually (FTE) NJC04 : £25185pa FTE (£22,121pa pro rata) - pay review pending",2026-07-21,2026-08-10T23:59:00+01:00,['FULL_TIME'],"This is a key role within the Academy to work alongside the Senior Administrator to provide competent clerical, administrative and secretarial support to the senior leadership team (SLT) and wider team. To provide administrative support to the Academy team, dealing with confidential and sensitive issues in a timely, professional and competent manner. To support the Principal and SLT with coordinating events including, but not limited to, Opening Evenings, Parents Evenings and Music Concerts. To provide a ‘keyboard resource’ including: typing letters, building and maintaining records and preparing files to support the staff team to meet internal and external deadlines as required. Undertake general administration duties including photocopying, scanning and filing and front of house reception presence. Support with the coordination of often confidential meetings as agreed with the Principal and SLT. Communicate with Parents and Carers verbally and via written letters, e-mails and ‘Bromcom’ messages. Liaise with the Principal, SLT, Staff, and Head Office teams to communicate and bring matters to resolution. Further details can be found in the Job Description/Person Specification. 37 h",administration-category,"Administration, HR, data and finance",26,"[{""page"": 26, ""query"": ""Administration, HR, data and finance"", ""route"": ""administration-category""}, {""page"": 7, ""query"": ""administrator"", ""route"": ""keyword:administrator""}]",2,OK,5e20c34f86de18c0a93ca4a46921bc342a01c0aa8b801f2ab181dbf6cb0ed5c4,,,UNRESOLVED,No exact factual location match in geo_lookup.xlsx,,admin_service,UNREGISTERED,NO
2026-08-06,Teaching Vacancies,admin-assistant-holly-lodge-primary-academy-ash-vale-surrey,https://teaching-vacancies.service.gov.uk/jobs/admin-assistant-holly-lodge-primary-academy-ash-vale-surrey,Admin Assistant,Holly Lodge Primary Academy,"Ash Vale, South East, GU12 5PX",GU12 5PX,"£7,244 - £7,898 actual (£23,859 - £26, 014 FTE )",2026-07-10,2026-08-21T23:59:59+01:00,['PART_TIME'],"The Ferns Primary Academy Admin Assistant Fixed term contract (1 year) Part time / 12.5 hours / Monday to Friday / 8am – 10.30am 40 weeks per year / Term time plus one week & INSET days Salary: £23,859 - £26, 014 FTE (£7,244 - £7,898 actual salary) depending on experience An exciting opportunity has arisen to become a valued member of our academy staff team. In this position, you will be supporting the Headteacher and admin officer team to provide administrative support and a general welfare service to children. We are looking for someone who can demonstrate the following personal skills and qualities: • Has experience of working in a school environment, ideally in a school office; • Has English and Maths GCSE at grade C or equivalent • Is competent in use of IT; • Has excellent communication skills, both oral and written; • Can work as part of a team; • Is sensitive to the needs of young children; • Has a First Aid qualification or is willing to undertake training; • Is punctual and very reliable with an excellent attendance record; • Understands the need for professionalism and high levels of confidentiality at all times; • Is able to interact well with all visitors to the school",administration-category,"Administration, HR, data and finance",46,"[{""page"": 46, ""query"": ""Administration, HR, data and finance"", ""route"": ""administration-category""}]",1,OK,0eb60d863cb6729e7056a13b963af7ece68fa536dee5e3cd0f3fe82c64cd7ecd,,,UNRESOLVED,No exact factual location match in geo_lookup.xlsx,,admin_service,UNREGISTERED,NO
2026-08-06,Teaching Vacancies,data-officer-2291e2c5-eec2-437c-a38c-78271e026f45,https://teaching-vacancies.service.gov.uk/jobs/data-officer-2291e2c5-eec2-437c-a38c-78271e026f45,Data Officer,De Lacy Academy,"Knottingley, Yorkshire and the Humber, WF11 0BZ",WF11 0BZ,"£29,540.00 - £32,061.00 Annually (FTE) Grade F Points 14 to 19 (£29,540 to £32,061) Full Time Equivalent) subject to pro rata. The minimum actual pro rata salary per annum for this job starts at £15,121.29",2026-07-24,2026-09-01T23:59:00+01:00,['PART_TIME'],"De Lacy Academy are looking to appoint a Data Officer to join our academy in October 2026, on a permanent, part time basis. Do you want to work for a Trust that is transforming educational outcomes for students in some of the most deprived areas in the North of England? If so, this could be the role for you. Your new role As a Data Officer, you will coordinate all aspects of information and data management in the academy, including preparation of timetables and maintenance of student and staff records in order to ensure the availability of accurate and meaningful data. Please see the attached job description on our website for the essential criteria and more information about the role. If you feel you have the necessary skills and experience required for this position, then we would very much like to hear from you. Your new school Here at De Lacy Academy, we have been on a journey that has seen the school judged as Outstanding by Ofsted. They recognised the hard work and effort that goes into making this school a successful and caring place of learning that meets the needs of its pupils and its community. With nearly 900 pupils aged between 11 and 16 housed on a campus that has ben",administration-category,"Administration, HR, data and finance",17,"[{""page"": 17, ""query"": ""Administration, HR, data and finance"", ""route"": ""administration-category""}]",1,OK,a529a19ced0fcc98f3c591fa736507a0eee96fcae59c1a59e56526a2aae8d393,,,UNRESOLVED,No exact factual location match in geo_lookup.xlsx,,admin_service,UNREGISTERED,NO
2026-08-06,Teaching Vacancies,educational-visits-administrator-faringdon-community-college-faringdon-oxfordshire,https://teaching-vacancies.service.gov.uk/jobs/educational-visits-administrator-faringdon-community-college-faringdon-oxfordshire,Educational Visits Administrator,Faringdon Community College,"Faringdon, South East, SN7 7LB",SN7 7LB,"£26,824.00 - £29,065.00 Annually (FTE) Support Staff NJC grade 6, SCP 8-13. 30 hours per week/38 weeks per year. Actual annual salary in the region of £18,235.86 - £19,759.37",2026-08-03,2026-09-02T12:00:00+01:00,['PART_TIME'],"Due to the expansion of our professional support staff team, we are recruiting a number of professional support staff roles. Faringdon Community College is seeking to appoint an experienced, skilled, and effective Administrator to join our team. We are looking for someone who is of a professional and positive nature, who will strive to ensure we offer a first-class service to all stakeholders. The ideal candidate will be someone who is computer literate with good experience on a variety of Microsoft Office packages and will have been educated to a high standard with a minimum GCSE grade C in English and mathematics (or equivalent qualifications) and have a strong background in administration. You will need to be confident working on your own and be self-motivated with excellent time management skills. The successful candidate will have a friendly and welcoming disposition, excellent communication skills, outstanding administrative skills, and a flexible and pro-active attitude and able to take direction where needed. You will be able to demonstrate working with confidentiality and discretion. The successful candidate will have the ability to relate well and communicate effectively",administration-category,"Administration, HR, data and finance",4,"[{""page"": 4, ""query"": ""Administration, HR, data and finance"", ""route"": ""administration-category""}, {""page"": 1, ""query"": ""administrator"", ""route"": ""keyword:administrator""}, {""page"": 2, ""query"": ""administrator"", ""route"": ""keyword:administrator""}]",3,OK,1536b7c65ef7138e688413e80eb8234b0339f2bbba3384bbfb2ddc81f790c83f,,,UNRESOLVED,No exact factual location match in geo_lookup.xlsx,,admin_service,UNREGISTERED,NO
2026-08-06,Teaching Vacancies,head-of-financial-control-management-accounting-and-payroll,https://teaching-vacancies.service.gov.uk/jobs/head-of-financial-control-management-accounting-and-payroll,"Head of Financial Control, Management Accounting and Payroll",Lion Academy Trust,"Leyton, E10 6EJ",E10 6EJ,"£68,784.00 - £72,399.00 Annually (Actual) Principal Officer 10 (PO10, Outer London, scale point 53 – 56)",2026-07-17,2026-08-16T15:00:00+01:00,['FULL_TIME'],"At Lion Academy Trust (LAT), we take pride in providing an outstanding environment for pupils so they can succeed in their academic and general development. We are seeking a values-led, technically strong, and experienced finance professional to join our senior leadership team. As a senior finance leader, you will be responsible for ensuring the Trust maintains a strong, reliable, and well-evidenced financial control environment, accurate management accounting, and effective payroll and pension assurance. You will turn Trust priorities into deliverable finance programmes, providing high-quality financial insight that directly supports educational outcomes across all our schools. If you are a qualified accountant who balances a meticulous eye for numbers with a passion for public service and making a difference to pupils, we want to hear from you. In return for joining us in this role we can offer: An opportunity to use your skills and knowledge to make a real difference to the pupils within our community, Annual leave entitlement, from 29 days, increasing to 32 days after five years (+ 8 bank holidays) Local Government Pension Scheme (LGPS) Unlimited access to CPD and career develo",administration-category,"Administration, HR, data and finance",34,"[{""page"": 34, ""query"": ""Administration, HR, data and finance"", ""route"": ""administration-category""}]",1,OK,716b09a9f7e572d6dfdc4b88ebafc629cbeefe206676a050dec8b1a855784cde,,,UNRESOLVED,No exact factual location match in geo_lookup.xlsx,,admin_service,UNREGISTERED,NO
2026-08-06,Teaching Vacancies,head-of-hr-danes-educational-trust-chorleywood-not-recorded,https://teaching-vacancies.service.gov.uk/jobs/head-of-hr-danes-educational-trust-chorleywood-not-recorded,Head of HR,Danes Educational Trust,"Chorleywood, WD3 6EW",WD3 6EW,"£60,001.00 - £72,763.00 Annually (FTE)",2026-07-09,2026-09-09T09:00:00+01:00,['FULL_TIME'],"The Head of HR at Danes Educational Trust is a key role within the central services team which supports a group of 13 schools located across Hertfordshire and Buckinghamshire. As a collaborative group of education and business leaders with extensive experience in the education sector, the central services team recognises the key contribution which HR makes to each and every member of the staff and pupils across our Trust. As a well regarded multi academy trust, we are committed to excellence in our operations through behaviours which support all our core values. We hope that the details of this outstanding opportunity in a key role offer insight into how you could make a real difference within our Trust and we look forward to receiving applications from those who are interested to join us on our journey. The Trust is committed to safeguarding children and young people. All post holders are subject to a satisfactory Enhanced Disclosure and Barring Service (DBS) check. If you would like an informal discussion about the role, please contact Susan Poole, Director of Operations (spoole@danesedtrust.org.uk). Full details about this vacancy are available here.",administration-category,"Administration, HR, data and finance",47,"[{""page"": 47, ""query"": ""Administration, HR, data and finance"", ""route"": ""administration-category""}]",1,OK,3dd655f184578c230c8e912002b76982edc46436ee2e1154bf5d09feb12a1ec8,,,UNRESOLVED,No exact factual location match in geo_lookup.xlsx,,admin_service,UNREGISTERED,NO
2026-08-06,Teaching Vacancies,hr-advisor-danes-educational-trust-chorleywood-not-recorded,https://teaching-vacancies.service.gov.uk/jobs/hr-advisor-danes-educational-trust-chorleywood-not-recorded,HR Advisor,Danes Educational Trust,"Chorleywood, WD3 6EW",WD3 6EW,"£29,540.00 Annually (FTE)",2026-07-21,2026-08-24T09:00:00+01:00,['PART_TIME'],"We have an exciting opportunity for an HR Advisor to work within the Central Services HR team. This is a chance to step into a key role where you will provide expert HR support. If you are passionate about HR, thrive on building strong relationships and enjoy making an impact on people and business success, we would love to hear from you. The post holder will act as a first point of contact and provide generalist HR advisory and administrative support as required to a portfolio of schools across the Trust and line manage the HR Coordinators within assigned schools in conjunction with the HR Manager. Our Trust comprises 13 schools in Hertfordshire and Buckinghamshire and the Central Services HR team is based out of St Clement Danes School. The Trust is committed to safeguarding children and young people. All post holders are subject to satisfactory Enhanced Disclosure and Barring Service (DBS) check. The closing date for applications is Monday 24 August 2026 at 9.00am and interviews will be held on Thursday 27 August 2026. If you would like to discuss the role, please email hradmin@danesedtrust.org.uk and we will arrange a call with you. Full details of this opportunity are availabl",administration-category,"Administration, HR, data and finance",27,"[{""page"": 27, ""query"": ""Administration, HR, data and finance"", ""route"": ""administration-category""}]",1,OK,fd0eee79ace1c4f2b0b324116a0ca7502c7ad4db921ae881113ed5e75564dfeb,,,UNRESOLVED,No exact factual location match in geo_lookup.xlsx,,admin_service,UNREGISTERED,NO
2026-08-06,Teaching Vacancies,hr-business-partner-e26a45eb-c3f2-4be9-9d59-a4fdf01c7333,https://teaching-vacancies.service.gov.uk/jobs/hr-business-partner-e26a45eb-c3f2-4be9-9d59-a4fdf01c7333,HR Business Partner,The Athelstan Trust,"Tetbury, GL8 8AE",GL8 8AE,"£39,862.00 - £42,839.00 Annually (FTE) Flexible / part-time / term-time-only+ hours will be considered",2026-07-01,2026-08-24T12:00:00+01:00,"['FULL_TIME', 'PART_TIME']","The Athelstan Trust is a successful and growing Multi-Academy Trust consisting of six secondary schools and four primary schools in Wiltshire, Gloucestershire and South Gloucestershire. We currently employ over 800 people and educate over 5,000 pupils and plan to expand further over the coming years. As a member of our Athelstan Trust, you will benefit from: - Being part of a trust that is absolutely committed to raising educational standards for all the children in our schools - Our commitment to developing the talents and skills of all our staff throughout their career - Being part of a caring, collaborative and excellent community We are seeking an experienced and forward-thinking HR Business Partner to join our growing Multi-Academy Trust. Supporting initially a portfolio of 3 secondary and 2 primary schools, you will play a pivotal role in shaping a positive people culture, strengthening leadership capability, and ensuring our HR practices enable outstanding outcomes for students and staff. As a trusted partner to Headteachers and senior leaders, you will provide strategic and operational HR guidance across the full employee lifecycle — from workforce planning and organisation",administration-category,"Administration, HR, data and finance",51,"[{""page"": 51, ""query"": ""Administration, HR, data and finance"", ""route"": ""administration-category""}]",1,OK,f32457211822d2b972b4b296bd9b194af30a0fdccb5d688ddb38733c5931f0eb,,,UNRESOLVED,No exact factual location match in geo_lookup.xlsx,,admin_service,UNREGISTERED,NO
2026-08-06,Teaching Vacancies,hr-manager-the-kite-academy-trust,https://teaching-vacancies.service.gov.uk/jobs/hr-manager-the-kite-academy-trust,HR Manager,The Kite Academy Trust,"Ash Vale, GU12 5PX",GU12 5PX,"£40,292 - £55,473 (dependant on experience)",2026-07-20,2026-08-14T11:59:59+01:00,['FULL_TIME'],"The Kite Academy Trust HR Manager Full-time - 36 hours per week - 52 weeks per year Kite Pay Band 4: £40,292 - £55,473 (dependant on experience). We are seeking to appoint an exceptional and experienced HR Manager to lead our Trust HR Business Services Team at an exciting stage in the development of The Kite Academy Trust. Supporting a workforce of approximately 300 colleagues across our schools and central services, this is a significant leadership opportunity for an accomplished HR professional who is passionate about people, culture and organisational excellence. Reporting directly to the Director of Operations, the successful candidate will play a key role in shaping and delivering the Trust's people strategy, ensuring our staff are well supported to achieve the best possible outcomes for pupils. The HR Manager will lead and develop the HR Business Services Team, driving high standards of service delivery across the full employee lifecycle. They will provide expert professional advice to leaders and managers, oversee complex employee relations matters, champion best practice and ensure the Trust remains an employer of choice within the education sector. Working closely with the",administration-category,"Administration, HR, data and finance",30,"[{""page"": 30, ""query"": ""Administration, HR, data and finance"", ""route"": ""administration-category""}]",1,OK,09c7bd26e63f17ceb70c354105f4b5c0857b56c753cd9699806a4a0eaccb1bd0,,,UNRESOLVED,No exact factual location match in geo_lookup.xlsx,,admin_service,UNREGISTERED,NO
2026-08-06,Teaching Vacancies,hr-manager-the-kite-academy-trust-ash-vale-not-recorded,https://teaching-vacancies.service.gov.uk/jobs/hr-manager-the-kite-academy-trust-ash-vale-not-recorded,HR Manager,The Kite Academy Trust,"Ash Vale, GU12 5PX",GU12 5PX,"£40,292.00 - £55,473.00 Annually (Actual)",2026-08-06,2026-08-14T12:00:00+01:00,['FULL_TIME'],"At The Kite Academy Trust, our mission, vision and values are at the heart of everything we do. Through collaboration, shared expertise and a commitment to continuous improvement, we create the conditions for both our pupils and our people to flourish. If you are an ambitious HR leader looking for a role where you can make a lasting difference, we would love to hear from you. The Role: Supporting a workforce of approximately 300 colleagues across our schools and central services, this is a significant leadership opportunity for an accomplished HR professional who is passionate about people, culture and organisational excellence. Reporting directly to the Director of Operations, the successful candidate will play a key role in shaping and delivering the Trust's people strategy, ensuring our staff are well supported to achieve the best possible outcomes for pupils. The HR Manager will lead and develop the HR Business Services Team, driving high standards of service delivery across the full employee lifecycle. They will provide expert professional advice to leaders and managers, oversee complex employee relations matters, champion best practice and ensure the Trust remains an employer",administration-category,"Administration, HR, data and finance",1,"[{""page"": 1, ""query"": ""Administration, HR, data and finance"", ""route"": ""administration-category""}]",1,OK,c06481e611bd50b651529eb51318ac9a4bc767a66d305b5f80704577850952eb,,,UNRESOLVED,No exact factual location match in geo_lookup.xlsx,,admin_service,UNREGISTERED,NO
