run_date,source,source_job_id,canonical_url,title,employer,location,postcode,salary_text,posted_date,closing_date,employment_type,description_excerpt,first_discovery_route,first_discovery_query,first_discovery_page,discovery_routes,discovery_occurrences,detail_fetch_status,factual_fingerprint,geo_cluster,ontap_region,geography_status,geography_reason,geography_lookup_key,slice_category,slice_status,publish_eligible
2026-09-20,Teaching Vacancies,administration-assistant-8d8ac0a7-a98b-475c-8071-d2b44eff23d7,https://teaching-vacancies.service.gov.uk/jobs/administration-assistant-8d8ac0a7-a98b-475c-8071-d2b44eff23d7,Administration Assistant,Wellfield School,"Wingate, North East, TS28 5AX",TS28 5AX,"£23,820.00 - £24,320.00 Annually (Actual) Actual Salary based on working 37hrs Term Time Only plus 5 days",2026-09-14,2026-09-30T23:59:00+01:00,['FULL_TIME'],"Administration Assistant Term time plus 5 days 37 hours per week - Monday to Thursday 8:30am-4:30pm & Friday 8:45am-4:15pm We are seeking a proactive and friendly Administration Assistant to join our vibrant Administration Team. In this varied role, you will be the first point of contact for all visitors, ensuring a warm welcome and following safeguarding procedures. Your responsibilities will include managing reception, handling phone calls and enquiries, sorting and distributing mail, and providing support for school events and meetings. You will also assist with general administrative tasks such as raising purchase orders, managing deliveries, booking meeting rooms, and offering reprographics support. The ideal candidate will have excellent ICT skills, good numeracy and literacy, and the ability to build strong relationships with students, staff, and external contacts. Experience in administration is essential, and familiarity with Arbor or First Aid is desirable. If you are organised, flexible, and have a positive, can-do attitude, we would love to hear from you. This is a great opportunity to contribute to a dynamic and supportive team in a thriving school environment. To find",administration-category,"Administration, HR, data and finance",43,"[{""page"": 43, ""query"": ""Administration, HR, data and finance"", ""route"": ""administration-category""}]",1,OK,0b6bca3437428b199f4723d84e3d666d319725d281acab5cb713bb3807368c97,,,UNRESOLVED,No exact factual location match in geo_lookup.xlsx,,admin_service,UNREGISTERED,NO
2026-09-20,Teaching Vacancies,attendance-officer-cranford-park-church-of-england-primary-school,https://teaching-vacancies.service.gov.uk/jobs/attendance-officer-cranford-park-church-of-england-primary-school,Attendance Officer,Cranford Park Church of England Primary School,"Yateley, South East, GU46 6LB",GU46 6LB,"Grade B pro rata (£24,796 to £25,128 FTE)",2026-08-28,2026-09-30T23:59:00+01:00,"['PART_TIME', 'TEMPORARY']","Cranford Park CE Primary School is a delightful one-form-entry school in Yateley – a “small school with a big heart” (Ofsted 2025), set in a spacious attractive environment. We are an inclusive, nurturing school looking for a positive, resilient individual to join our friendly team as an Attendance Officer, working directly with the headteacher to improve the attendance of our pupils. This is a fantastic opportunity to play a key role in supporting pupil attendance within a welcoming school environment. The successful candidate will be required to work with families to improve the attendance of children throughout the primary age range. A trusting, positive relationship will be essential in ensuring the best progress so the successful candidate will need a warm, enthusiastic approach, while maintaining high expectations for improvement where necessary. You will need initiative and a creative approach to bespoke solutions for our different families. See role description for more details. We are ideally looking for someone who: Has some experience of working with families as a front-line, public-sector worker. This would not need to be in education. Is organised, detail-oriented and",administration-category,"Administration, HR, data and finance",44,"[{""page"": 44, ""query"": ""Administration, HR, data and finance"", ""route"": ""administration-category""}]",1,OK,3ffb50003943507009d866c249702fa3aa5b64888517e5da224e6406209cdfb1,,,UNRESOLVED,No exact factual location match in geo_lookup.xlsx,,admin_service,UNREGISTERED,NO
2026-09-20,Teaching Vacancies,exams-and-data-officer-bishop-heber-high-school,https://teaching-vacancies.service.gov.uk/jobs/exams-and-data-officer-bishop-heber-high-school,Exams and Data Officer,Bishop Heber High School,"Malpas, North West, SY14 8JD",SY14 8JD,"£26,847 to £29,071",2026-09-17,2026-10-05T09:00:00+01:00,['FULL_TIME'],"We require as soon as possible an enthusiastic, well organised and self-motivated person to join our administration team at this successful 11-18 Secondary School. We are looking for Data & Exams Officer to work with the school's Data Manager, and to work alongside the current Data and Exams Officers. The successful applicant will ensure data is collected, collated, analysed and manipulated then distributed in accordance with the school schedule. You will work with the Data Manager to produce student reports and manage the school Parents’ Evening booking system. The successful candidate will support in the preparation and analysis of data for external bodies, and in the running of external and internal examinations. You will be able to use a variety of computer packages including Excel and Arbor for the analysis of student data and to assist with the organisation of exams across the school This is an exciting opportunity to join an established Administration Team, supporting the School and its community. Previous experience of a similar position would be desirable but not essential as training will be given. For further details and an application pack please download from our schoo",administration-category,"Administration, HR, data and finance",54,"[{""page"": 54, ""query"": ""Administration, HR, data and finance"", ""route"": ""administration-category""}, {""page"": 2, ""query"": ""exams officer"", ""route"": ""keyword:exams officer""}]",2,OK,abc71e1a9efc5659a4ac2346684cb61034134f867a5ec09228ad24b274c12ec1,,,UNRESOLVED,No exact factual location match in geo_lookup.xlsx,,admin_service,UNREGISTERED,NO
2026-09-20,Teaching Vacancies,governance-professional-and-executive-pa-to-the-ceo,https://teaching-vacancies.service.gov.uk/jobs/governance-professional-and-executive-pa-to-the-ceo,Governance Professional and Executive PA to the CEO,Lighthouse Multi Academy Trust,"Willenhall, WV12 5HA",WV12 5HA,"£46,579.00 - £51,928.00 Annually (Actual) Grade 10 ScP 34-39",2026-09-14,2026-10-08T12:00:00+01:00,['FULL_TIME'],"Key Areas of Responsibility 1. Governance Professional Provide a professional governance service to the Trust, Members, Trustees, committees and Local Governing Bodies. Advise Members, Trustees and Governors on governance requirements, statutory responsibilities, Trust governance arrangements and good practice. Work collaboratively with the CEO and other Trust leaders to develop and maintain governance arrangements that support the Trust's strategic objectives and future growth. Maintain and review the Trust's governance framework, including the Scheme of Delegation, committee terms of reference, annual governance cycle, policy schedule and meeting framework. Ensure that governance arrangements operate in accordance with the Trust's Articles of Association, Scheme of Delegation, relevant legislation, regulation and statutory guidance. Plan and coordinate meetings of Members, the Board of Trustees and its committees, including agenda planning, preparation and circulation of papers, minute taking and action tracking. Support the Chair of Trustees, committee Chairs and the CEO to ensure that meetings are well prepared, information is available at the appropriate time and effective dec",administration-category,"Administration, HR, data and finance",57,"[{""page"": 57, ""query"": ""Administration, HR, data and finance"", ""route"": ""administration-category""}]",1,OK,abdef9529955b68942e0f3bbb481530bf1c8afb290b0bace8c95dd5e0f4ecbea,,,UNRESOLVED,No exact factual location match in geo_lookup.xlsx,,admin_service,UNREGISTERED,NO
2026-09-20,Teaching Vacancies,hr-lead-pa-forest-hall-school,https://teaching-vacancies.service.gov.uk/jobs/hr-lead-pa-forest-hall-school,HR Lead & PA,Forest Hall School,"Stansted Mountfitchet, East of England, CM24 8TZ",CM24 8TZ,"£28,715.00 - £35,067.00 Annually (Actual)",2026-09-09,2026-09-30T23:59:00+01:00,['PART_TIME'],"AsHR Lead & PA , you will play a central role in ensuring both schools operate efficiently by leading day-to-day HR functions while providing high-quality executive support to the Executive Headteacher and leadership teams across two school sites. You will take ownership of the full employee lifecycle, overseeing recruitment, safer recruitment compliance, payroll administration, workforce records, absence management, employee relations and performance processes. Working closely with school leaders and the Trust HR team, you will ensure that all HR practices are compliant, efficient and provide an excellent experience for staff. Alongside your HR leadership responsibilities, you will act as the Executive Headteacher's trusted Personal Assistant, managing complex diaries, coordinating meetings, preparing reports and presentations, organising governance and leadership meetings, and ensuring the smooth coordination of strategic priorities across both schools. You will be the first point of contact for many stakeholders, exercising sound judgement, maintaining absolute confidentiality and anticipating the needs of the Executive Headteacher in a fast-paced environment. This is a varied a",administration-category,"Administration, HR, data and finance",44,"[{""page"": 44, ""query"": ""Administration, HR, data and finance"", ""route"": ""administration-category""}]",1,OK,fb0933486031c931da9f74e40dc6efbaa0fb2e4a0df8b491d657e272471d61a1,,,UNRESOLVED,No exact factual location match in geo_lookup.xlsx,,admin_service,UNREGISTERED,NO
2026-09-20,Teaching Vacancies,office-administrator-st-george-s-church-of-england-academy,https://teaching-vacancies.service.gov.uk/jobs/office-administrator-st-george-s-church-of-england-academy,Office Administrator,St. George's Church of England Academy,"North East, DL2 1LD",DL2 1LD,"£26,427.24 Annually (FTE) Actual salary £14,900 based on 25 hours, term time only.",2026-09-11,2026-09-28T12:00:00+01:00,['PART_TIME'],"We are looking to welcome enthusiastic and reliable applicants to join our school family at St George’s. We are a village primary school at the heart of its community and are looking for candidates who can support pupils, parents, staff and governors. The successful candidate will liaise and work closely with the Senior Leadership Team. Candidates will: Possess excellent communication skills Be competent with IT systems Be confident in dealing with children and adults Keep calm under pressure whilst maintaining confidentiality Be enthusiastic and supportive of the Academy ethos Successful applicants will receive: A supportive working environment that puts people at the heart of the organization. Continuous professional development National Terms and Conditions of Employment. The opportunity to work as part of a growing Trust.",administration-category,"Administration, HR, data and finance",36,"[{""page"": 36, ""query"": ""Administration, HR, data and finance"", ""route"": ""administration-category""}, {""page"": 8, ""query"": ""administrator"", ""route"": ""keyword:administrator""}, {""page"": 4, ""query"": ""office"", ""route"": ""keyword:office""}]",3,OK,61380efec6dd658999e99b39fcbfe013c27c9f09c5a0fc3cbcdc19a16a9ed7d5,,,UNRESOLVED,No exact factual location match in geo_lookup.xlsx,,admin_service,UNREGISTERED,NO
2026-09-20,Teaching Vacancies,office-assistant-bembridge-church-of-england-primary-school,https://teaching-vacancies.service.gov.uk/jobs/office-assistant-bembridge-church-of-england-primary-school,Office Assistant,Bembridge Church of England Primary School,"Bembridge, South East, PO35 5RH",PO35 5RH,,2026-09-14,2026-10-12T23:59:00+01:00,['PART_TIME'],"Vision and Values At Bembridge CE Primary School our vision is to develop a school community who show LOVE to all, being kind with their words and actions. A community who demonstrates COURAGE by standing up for what is right no matter how difficult that might be. A community who show RESPECT by treating others as they would like to be treated themselves. At Bembridge CE Primary we build strong relationships to ensure our children feel nurtured and safe. We support our children to have positive emotional and mental health and an understanding of their place in the wider world. Our curriculum inspires excellence and challenges our pupils to be their best. Every child feels valued and knows their strengths.",administration-category,"Administration, HR, data and finance",59,"[{""page"": 59, ""query"": ""Administration, HR, data and finance"", ""route"": ""administration-category""}, {""page"": 5, ""query"": ""office"", ""route"": ""keyword:office""}]",2,OK,ad028fb2fcc6e00aa5ba258dec1b8b6971da26f3c5d5ac9dd3f40b72603ed327,,,UNRESOLVED,No exact factual location match in geo_lookup.xlsx,,admin_service,UNREGISTERED,NO
2026-09-20,Teaching Vacancies,office-manager-ganton-school,https://teaching-vacancies.service.gov.uk/jobs/office-manager-ganton-school,Office Manager,Ganton School,"Kingston-upon-Hull, Yorkshire and the Humber, HU4 7JB",HU4 7JB,"£30,515 - £33,119 FTE, £26,329 - £28,576 Actual",2026-09-14,2026-09-23T08:00:59+01:00,['FULL_TIME'],"OFFICE MANAGER GANTON SCHOOL Grade & Scale point: 6, SCP 14-19 Salary: £30,515 - £33,119 FTE, £26,329 - £28,576 Actual, £15.82– £17.17/hr Hours of work: 37 hours per week, Monday - Friday Contract: Permanent, Term time + 5 training days (195 days/year) Start date: ASAP Following pre-employment checks Ganton School is seeking to appoint an experienced and highly motivated Office Manager to join our team as soon as possible. We are a vibrant, welcoming school, committed to providing an exceptional educational experience for every child. Ganton is outward-looking, truly inclusive, and committed to excellence in personalised learning and well-being. This is an exciting opportunity to become part of a friendly and supportive team, playing a vital leadership role in the smooth and effective operation of the school office. As Office Manager, you will lead and motivate the administrative team, overseeing day-to-day office functions, supporting colleagues, and ensuring that systems and procedures are implemented consistently and efficiently. The successful candidate will be an organised, adaptable, and proactive professional with excellent interpersonal and leadership skills. You will contr",administration-category,"Administration, HR, data and finance",15,"[{""page"": 15, ""query"": ""Administration, HR, data and finance"", ""route"": ""administration-category""}, {""page"": 2, ""query"": ""office"", ""route"": ""keyword:office""}]",2,OK,5a5f0966ff91f1041cba151a23f8f423ac6bd2bd52693c3befa875772f5effe2,,,UNRESOLVED,No exact factual location match in geo_lookup.xlsx,,admin_service,UNREGISTERED,NO
2026-09-20,Teaching Vacancies,pa-to-the-headteacher-stokesley-school,https://teaching-vacancies.service.gov.uk/jobs/pa-to-the-headteacher-stokesley-school,PA to the Headteacher,Stokesley School,"Stokesley, Yorkshire and the Humber, TS9 5AL",TS9 5AL,"£35,570.00 - £39,481.00 Annually (Actual) Salary based on Grade I, Scale Point 23 - 27 £35,570 - £39,481",2026-09-17,2026-09-28T12:00:00+01:00,['FULL_TIME'],"Job Details Hours of Work: 37 hours per week, full time, all year round Position Type: Permanent Line Manager: Headteacher Travel Required: No The salary is dependent on current qualifications and experience, please see the attached job description for more information. About the Trust Areté Learning Trust currently has 11 schools and educates over 7,000 young people in and around North Yorkshire from ages 2-18. Our learners are at the heart of everything we do. At Areté Learning Trust we work together and collaborate to ensure that all of our learners and our staff team have the chance to reach their potential. Our Trust is committed to promoting: Health, happiness and wellbeing A safe, disciplined and supportive environment A love of learning through a passionate and committed approach High standards and expectations Integrity, kindness and good manners Respect for individuality and difference Collaborative working to secure excellence To realise our aspiration for every child to be the best they can be, we need to ensure that as a Trust we are ‘Striving for Excellence’. Why work for us? We want everyone who works within ALT to feel valued and see how their work fits into the big",administration-category,"Administration, HR, data and finance",35,"[{""page"": 35, ""query"": ""Administration, HR, data and finance"", ""route"": ""administration-category""}]",1,OK,92fcd470dbf2bd10ced12ec23c2ed33eb136112bfc0790196e84751ce3df1af8,,,UNRESOLVED,No exact factual location match in geo_lookup.xlsx,,admin_service,UNREGISTERED,NO
2026-09-20,Teaching Vacancies,part-time-finance-officer-office-manager,https://teaching-vacancies.service.gov.uk/jobs/part-time-finance-officer-office-manager,Part-time Finance Officer/Office Manager,Chapel Green School,"Old Buckenham, East of England, NR17 1RF",NR17 1RF,"£30,696.45 to £32,416.38 per annum",2026-09-18,2026-09-30T01:00:00+01:00,['PART_TIME'],"Email: speacock@chapelgreenschool.org.uk Website: https://www.chapelgreen.org.uk Headteacher: Emily Severn Salary Scale H; Point 23 to Point 25; actual salary £30,696.45 to £32,416.38 per annum Permanent Part-time 35 hours per week Term Time + 3 weeks (41 weeks per year) Required ASAP We are a maintained SEN school with 201 pupils, supporting children and young people with moderate, severe and profound additional needs. We are committed to providing a safe, nurturing and inclusive environment in which every pupil is valued and supported to achieve their potential. This is a key role within the school, combining responsibility for the day-to-day financial administration of the school with the effective management of our busy school office. Working closely with the Headteacher and senior leadership team, you will play an important role in ensuring that the school's financial and administrative systems operate efficiently, accurately and in accordance with relevant policies and procedures. The successful candidate will be responsible for areas including: Managing day-to-day school finance administration, including processing invoices, purchase orders and payments. Maintaining accurate",administration-category,"Administration, HR, data and finance",40,"[{""page"": 40, ""query"": ""Administration, HR, data and finance"", ""route"": ""administration-category""}, {""page"": 4, ""query"": ""office"", ""route"": ""keyword:office""}]",2,OK,6092b0e8f72b1eae3512d0cea62f005339166b84ae451e9300c040d37d1b03a9,,,UNRESOLVED,No exact factual location match in geo_lookup.xlsx,,admin_service,UNREGISTERED,NO
