run_date,source,source_job_id,canonical_url,title,employer,location,postcode,salary_text,posted_date,closing_date,employment_type,description_excerpt,first_discovery_route,first_discovery_query,first_discovery_page,discovery_routes,discovery_occurrences,detail_fetch_status,factual_fingerprint
2026-08-07,Teaching Vacancies,260514r1-director-of-finance-chief-financial-officer,https://teaching-vacancies.service.gov.uk/jobs/260514r1-director-of-finance-chief-financial-officer,[260514R1] Director of Finance & Chief Financial Officer,Reach South Academy Trust,"Plymouth, PL1 4RL",PL1 4RL,"£90,000.00 - £114,225.00 Annually (Actual)",2026-07-31,2026-08-25T23:59:00+01:00,['FULL_TIME'],"Post: [260514R1] Director of Finance & Chief Financial Officer Location: Fully Remote Salary: £90,000 to £114,225 per annum, depending on experience, skills and knowledge pending 3.3% pay award. Contract Type: Permanent, Full-time Contract Hours: 37.5 Hours per week, Monday to Friday For more information about the role, please view our Applicant Pack -Director of Finance Applicant Pack Please note: We are not accepting applications via recruitment agencies or search firms for this vacancy. About the Role We are seeking an exceptional, strategic and values-driven leader to join Reach South Academy Trust as Director of Finance and Chief Financial Officer. This is a pivotal Executive Leadership Team role at a defining stage in the Trust's development, combining system-wide financial leadership with executive accountability for governance, assurance and organisational sustainability. This is far more than a finance leadership position. As CFO, you will be a key architect of the Trust's future, working alongside the CEO, Trustees and Executive colleagues to shape strategy, drive sustainable growth and ensure that every decision supports our mission to improve outcomes for children and y",administration-category,"Administration, HR, data and finance",8,"[{""page"": 8, ""query"": ""Administration, HR, data and finance"", ""route"": ""administration-category""}, {""page"": 9, ""query"": ""Administration, HR, data and finance"", ""route"": ""administration-category""}]",2,OK,91af3bcc92b0d7b2e7222ed891154f8422ef5d5153cbde0634ff913b0f3851fa
2026-08-07,Teaching Vacancies,260720a-office-manager,https://teaching-vacancies.service.gov.uk/jobs/260720a-office-manager,[260720A] Office Manager,SAIL (Salisbury Academy for Inspirational Learning),"Salisbury, South West, SP2 7EU",SP2 7EU,"£31,537.00 - £33,699.00 Annually (FTE) NJC Grade H pt 15 - 17",2026-07-15,2026-08-31T23:59:00+01:00,['FULL_TIME'],"Job Title: Office Manager Location: SAIL Academy, Salisbury, Wiltshire, SP2 9HS FTE Salary Range: £31,537 - £33,699 Actual Salary: £29,879 - £31,928 Job type: Full Time, Permanent - term time (including inset days) plus 3 weeks equating to 42 working weeks of the year Job overview We are looking for candidates who have excellent organisation and administrative skills and be able communicate effectively. To manage a busy school office including a team of administrators, working with financial and HR systems and processes, implementing and maintaining new office systems, taking minutes, handling correspondences and dealing with sensitive and confidential issues. Training will be available for key duties. The position would suit someone who is able to multi task and work accurately and efficiently under pressure in a fast-changing environment. Please see the attached job description for more information. Our school SAIL academy is an academy school (Reach South Academy Trust) for pupils aged 5-19 with SEMH, ASD, and complex needs, all with EHCPs. We take a therapeutic, relationship-based approach where behaviour is understood as communication. You will work in an immensely rewarding,",administration-category,"Administration, HR, data and finance",42,"[{""page"": 42, ""query"": ""Administration, HR, data and finance"", ""route"": ""administration-category""}, {""page"": 3, ""query"": ""office"", ""route"": ""keyword:office""}]",2,OK,b173706373dcb1583f06b3e64bb8a03b1972034ab23c30b51992b29b5d836fa2
2026-08-07,Teaching Vacancies,260720b-administrator,https://teaching-vacancies.service.gov.uk/jobs/260720b-administrator,[260720B] Administrator,Hill View Primary Academy,"Bournemouth, South West, BH10 5BD",BH10 5BD,"£25,989.00 - £27,254.00 Annually (FTE) NJC Grade 4 Pt 6-9",2026-07-16,2026-08-23T23:59:00+01:00,['PART_TIME'],"Hill View Primary, Reach South Academy Trust is seeking to appoint an experienced Administrator to join the school 1st October 2026 Post: Administrator Location: Hill View Primary, Hill View Road, Bournemouth, BH10 5BD FTE Salary Range: NJC Grade 4 point 6 - point 9; £25,989 - £27,694 Actual Annual Salary: £18,752 - £19,665 Contract Type: Permanent Contract Hours: 32.5 hours per week, Monday to Friday, 9.00am - 4.30pm About the role We are seeking to appoint an excellent administrator to support the Office Manager in the management and delivery of all office and administrative services for Hill View Primary. About the successful candidate This is a great opportunity for a self-motivated, self-sufficient, dynamic ability to work well in a team and to use their own initiative and well organised with a can do attitude to be part of a fast-growing team. We are looking for people who have the following experience and qualities: GCSE mathematics and English - grade C and above or equivalent NVQ level 3 in administration or equivalent Good Knowledge of general computer packages, office equipment, Microsoft office, photocopiers, telephone systems etc Good keyboard and typing skills for the",administration-category,"Administration, HR, data and finance",39,"[{""page"": 39, ""query"": ""Administration, HR, data and finance"", ""route"": ""administration-category""}, {""page"": 9, ""query"": ""administrator"", ""route"": ""keyword:administrator""}]",2,OK,f72bf258a0002b822edcfbc421fe30725fec6747668fab2028bee7c89f6d8325
2026-08-07,Teaching Vacancies,academy-administrator-chepping-view-primary-academy,https://teaching-vacancies.service.gov.uk/jobs/academy-administrator-chepping-view-primary-academy,Academy Administrator,Chepping View Primary Academy,"High Wycombe, South East, HP12 4PR",HP12 4PR,"£15,197.00 - £16,683.00 Annually (Actual) Bucks Pay Range 2-3 (dependent on experience). Salary is pro rata to hours and weeks worked. Actual estimated gross salary £15,197-£16,683 pro rata",2026-07-14,2026-08-28T23:59:00+01:00,['PART_TIME'],"Academy Administrator Job title: Academy Administrator Salary: Bucks Pay Range 2-3 (dependent on experience). Salary is pro rata to hours and weeks worked. Actual estimated gross salary £15,197-£16,683 pro rata Hours: 25 hours per week -Monday -Friday 8:00am-1:00pm Weeks 39 weeks per annum this includes INSET days as set by the Trust. Closing date: Friday 28th August 2026 - Midday Provisional Start date: October /November subject to satisfactory completion of all pre-employment checks Beneﬁts: Trustee Day (one well-being paid day oﬀ per year), Wrap Around Child Care available to staﬀ. Interviews: Week commencing 4th September 2026 Early applications are encouraged, we reserve the right to interview strong applicants before the closing date of this advert. Job Description: This Job Description is indicative of the role for the current status of the Trust, the role may vary as the Trust develops and grows. Job Purpose: To provide administrative support to the Principal to support in the efficient and effective operational functioning of the academy. Main Duties : The post-holder will be expected to carry out the following- please also refer to the attached recruitment pack for a full",administration-category,"Administration, HR, data and finance",43,"[{""page"": 43, ""query"": ""Administration, HR, data and finance"", ""route"": ""administration-category""}, {""page"": 11, ""query"": ""administrator"", ""route"": ""keyword:administrator""}]",2,OK,f7e66b255404cd81fe7ac61d43817525cae45c48cab4c64443a0fb381e4110ff
2026-08-07,Teaching Vacancies,academy-administrator-crowan-primary-school,https://teaching-vacancies.service.gov.uk/jobs/academy-administrator-crowan-primary-school,Academy Administrator,Crowan Primary School,"Camborne, South West, TR14 0LG",TR14 0LG,,2026-07-31,2026-08-31T23:59:00+01:00,['PART_TIME'],"We are seeking an Administrator who will be required to work 14 hours per week, on a permanent basis, term time plus 2 INSET days. The hours of work will be 08:30am to 12:00pm, Monday to Thursday. The successful candidate will have proficient organisation skills, competent IT knowledge in a range of applications and software systems. An excellent range of communication skills is also essential for this position. The interview date will be during the week commencing 7th September 2026",keyword:administrator,administrator,2,"[{""page"": 2, ""query"": ""administrator"", ""route"": ""keyword:administrator""}]",1,OK,08801c1f4e7544294776d85e04376057ea9306912e21f4a91d957c63cd382191
2026-08-07,Teaching Vacancies,academy-administrator-cubert-primary-school,https://teaching-vacancies.service.gov.uk/jobs/academy-administrator-cubert-primary-school,Academy Administrator,Cubert Primary School,"Newquay, South West, TR8 5HE",TR8 5HE,,2026-07-31,2026-09-06T23:59:00+01:00,['PART_TIME'],"We are seeking an organised and efficient Administrator to support the smooth day to day running of our school. This is a permanent position for 32.5 hours per week, term time plus 2 INSET days. The hours of work are 08:30am - 03:30pm, Monday to Friday. The proposed interview date is 11th September2026",administration-category,"Administration, HR, data and finance",9,"[{""page"": 9, ""query"": ""Administration, HR, data and finance"", ""route"": ""administration-category""}, {""page"": 2, ""query"": ""administrator"", ""route"": ""keyword:administrator""}]",2,OK,cb2a7751402e908aea6faa7bf1120e4c881a53d68c7cb860ec582d2db2c8cb85
2026-08-07,Teaching Vacancies,academy-administrator-havelock-academy,https://teaching-vacancies.service.gov.uk/jobs/academy-administrator-havelock-academy,Academy Administrator,Havelock Academy,"Grimsby, Yorkshire and the Humber, DN32 8JH",DN32 8JH,"£24,796.00 - £24,796.00 Annually (FTE) NJC3 : 7.30am-3.30pm Mon-Th : 7.30am-3.00pm Fri - Term Time",2026-07-15,2026-08-15T23:59:00+01:00,['FULL_TIME'],"We are now recruiting for an Academy Administrator, to be based at Havelock Academy. About the role This is a key role within the Academy to work alongside the Senior Administrator and/ or the Academy Operations Manager (AOM) to provide competent clerical, administrative and secretarial support to the senior leadership team (SLT) and wider team. The post holder will be primarily responsible for orchestrating the daily staff cover rota to ensure all classes are supervised during planned and unplanned teacher absence, communicating with the principal, SLT, parents/ carers, DRET Head Office team and third party suppliers and contractors. Provide administrative support to the Academy team, dealing with confidential and sensitive issues in a timely, professional and competent manner. Support the Principal and support the wider staff team as appropriate Support the Principal and SLT with coordinating events including, but not limited to, Opening Evenings, Parents Evenings and Music Concerts. Undertake general administration duties including photocopying, scanning and filing and front of house reception presence. Support with the coordination of often confidential meetings as agreed with",administration-category,"Administration, HR, data and finance",42,"[{""page"": 42, ""query"": ""Administration, HR, data and finance"", ""route"": ""administration-category""}, {""page"": 11, ""query"": ""administrator"", ""route"": ""keyword:administrator""}]",2,OK,b075c6ce9b741c3a8cbb92cd3d5bdf1ee09bccb5d8dd36e9d47d4f897f1b7605
2026-08-07,Teaching Vacancies,academy-administrator-the-eresby-school-spilsby,https://teaching-vacancies.service.gov.uk/jobs/academy-administrator-the-eresby-school-spilsby,Academy Administrator,"The Eresby School, Spilsby","Spilsby, East Midlands, PE23 5HU",PE23 5HU,"£25,185.00 - £25,815.00 Annually (FTE) NJC04 : £25185pa FTE (£22,121pa pro rata) - pay review pending",2026-07-21,2026-08-10T23:59:00+01:00,['FULL_TIME'],"This is a key role within the Academy to work alongside the Senior Administrator to provide competent clerical, administrative and secretarial support to the senior leadership team (SLT) and wider team. To provide administrative support to the Academy team, dealing with confidential and sensitive issues in a timely, professional and competent manner. To support the Principal and SLT with coordinating events including, but not limited to, Opening Evenings, Parents Evenings and Music Concerts. To provide a ‘keyboard resource’ including: typing letters, building and maintaining records and preparing files to support the staff team to meet internal and external deadlines as required. Undertake general administration duties including photocopying, scanning and filing and front of house reception presence. Support with the coordination of often confidential meetings as agreed with the Principal and SLT. Communicate with Parents and Carers verbally and via written letters, e-mails and ‘Bromcom’ messages. Liaise with the Principal, SLT, Staff, and Head Office teams to communicate and bring matters to resolution. Further details can be found in the Job Description/Person Specification. 37 h",administration-category,"Administration, HR, data and finance",26,"[{""page"": 26, ""query"": ""Administration, HR, data and finance"", ""route"": ""administration-category""}, {""page"": 28, ""query"": ""Administration, HR, data and finance"", ""route"": ""administration-category""}, {""page"": 7, ""query"": ""administrator"", ""route"": ""keyword:administrator""}]",3,OK,5e20c34f86de18c0a93ca4a46921bc342a01c0aa8b801f2ab181dbf6cb0ed5c4
2026-08-07,Teaching Vacancies,academy-administrator-tregolls-academy,https://teaching-vacancies.service.gov.uk/jobs/academy-administrator-tregolls-academy,Academy Administrator,Tregolls Academy,"Truro, South West, TR1 1LH",TR1 1LH,,2026-07-31,2026-08-11T23:59:00+01:00,['PART_TIME'],"We require an Administrator to provide first-class administrative support. The successful applicant will be required to work 19.5 hours per week, with the hours worked across three days. This position is term-time only, plus two INSET days, on a permanent contract.",administration-category,"Administration, HR, data and finance",8,"[{""page"": 8, ""query"": ""Administration, HR, data and finance"", ""route"": ""administration-category""}]",1,OK,bd6f61cfacbb9c4b4ddbaf01bdc0f1c5ff5b36f009babc6fceaffb4b91cc2445
2026-08-07,Teaching Vacancies,academy-receptionist-administrator-the-queen-elizabeth-academy,https://teaching-vacancies.service.gov.uk/jobs/academy-receptionist-administrator-the-queen-elizabeth-academy,Academy Receptionist / Administrator,The Queen Elizabeth Academy,"Atherstone, West Midlands, CV9 1LZ",CV9 1LZ,"£21,545.00 - £22,004.00 Annually (Actual) FTE Salary: £24,795 - £25,583 per annum",2026-07-21,2026-08-12T09:00:00+01:00,['FULL_TIME'],"Contract Type: Permanent Hours : 37 hours per week, 39 weeks per year (term time only) Salary: NJC 3 - 5 Actual Salary: £21,545 - £22,004 per annum / FTE Salary: £24,795 - £25,583 per annum Expires: Wednesday 12th August 2026 at 9am or sooner should we receive sufficient applications Start Date: As soon as possible Interviews: Wednesday 19th August 2026 Are you looking for a fantastic new opportunity? The Queen Elizabeth Academy is looking for an Academy Receptionist/Administrator, who will strive to share their passion for education with our students and join our dedicated team to uphold the Academy’s vision and values. About you:- We are looking for a positive and committed individual who has excellent organisational and interpersonal skills, has a pro-active approach and the ability to work independently, as well as the ability to relate well to visitors, staff and students. This is a fantastic opportunity to develop your skills within a friendly team. The successful candidate will be enthusiastic and well organised and will undertake duties including welcoming visitors to the academy, sorting the daily post and undertake general administration duties. Previous experience of wor",administration-category,"Administration, HR, data and finance",25,"[{""page"": 25, ""query"": ""Administration, HR, data and finance"", ""route"": ""administration-category""}, {""page"": 26, ""query"": ""Administration, HR, data and finance"", ""route"": ""administration-category""}, {""page"": 7, ""query"": ""administrator"", ""route"": ""keyword:administrator""}, {""page"": 3, ""query"": ""receptionist"", ""route"": ""keyword:receptionist""}]",4,OK,5bb077724acf9c51eea5f5ae0d2ef09bf5bc68a061beec7f3ab99a7b901d90f6
2026-08-07,Teaching Vacancies,accomplish-hubs-business-manager-castleford-office-accomplish-multi-academy-trust-limited,https://teaching-vacancies.service.gov.uk/jobs/accomplish-hubs-business-manager-castleford-office-accomplish-multi-academy-trust-limited,"Accomplish Hubs Business Manager, Castleford Office",Accomplish Multi Academy Trust Limited,"Wakefield, WF2 0NP",WF2 0NP,"£35,412.00 - £38,220.00 Annually (FTE)",2026-07-23,2026-08-20T23:59:00+01:00,['FULL_TIME'],"This is far more than a traditional business manager position. You will provide the operational leadership that enables two nationally recognised hubs to thrive, leading all aspects of business operations including: Leading the administration and operational functions across both hubs. Managing invoicing and working with the CFO to track the budgets carefully Planning and co-ordinating large-scale training events and conferences. Developing efficient systems and processes to support rapid growth. Managing resources and operational compliance. Supporting funding and support excellent financial oversight. Building a highly efficient support team. Working collaboratively with schools, local authorities, the Department for Education and national partners. No two days will be the same. One day you may be coordinating a regional conference for 300 delegates; the next you could be analysing impact data, developing new systems or supporting strategic growth opportunities. Core hours will be 8.00am to 4.00pm however flexibility will be applied day to day in line with the requirements for events etc. We're looking for someone who is: Highly organised with exceptional attention to detail. An",administration-category,"Administration, HR, data and finance",21,"[{""page"": 21, ""query"": ""Administration, HR, data and finance"", ""route"": ""administration-category""}, {""page"": 2, ""query"": ""office"", ""route"": ""keyword:office""}]",2,OK,b6c2047a7efefc9a5d44b54d27744298ca9204b579caf120f86e6007609743d1
2026-08-07,Teaching Vacancies,accounts-payable-assistant-greenwood-academies-trust,https://teaching-vacancies.service.gov.uk/jobs/accounts-payable-assistant-greenwood-academies-trust,Accounts Payable Assistant,Greenwood Academies Trust,"Nottingham, NG4 2JY",NG4 2JY,"£26,403.00 - £28,142.00 Annually (Actual) GAT-5 52 Weeks Per Year 37 Hours Per Week",2026-07-29,2026-08-26T23:59:00+01:00,['FULL_TIME'],"We are looking for a proactive and organised Accounts Payable Assistant to join our Finance team and support the smooth and accurate delivery of our Procure‑to‑Pay processes. In this role, you’ll play an important part in ensuring our suppliers are paid on time, our financial records are maintained to the highest standard, and our academies receive an efficient and supportive service. Day‑to‑day, you’ll manage supplier invoices, maintain our AP mailbox, process payments, resolve queries, and liaise with colleagues across the Trust to ensure information is accurate and up to date. You’ll also support financial reconciliations, staff expense processing and contribute to the successful completion of year‑end activities. This is a varied and collaborative role where attention to detail, strong communication skills, and a proactive approach are key. You will work closely with both academy and central teams, helping to uphold our financial policies and contributing to ongoing improvements in our systems and processes. If you’re looking to develop your finance experience within a supportive and purpose‑driven organisation, we’d love to hear from you. In return we have multiple benefits fo",administration-category,"Administration, HR, data and finance",12,"[{""page"": 12, ""query"": ""Administration, HR, data and finance"", ""route"": ""administration-category""}]",1,OK,a210e6c54fdd5f8facf474e5b5cef0fbade7397e7bee796208c6286f36870a2f
2026-08-07,Teaching Vacancies,admin-and-business-support-receptionist,https://teaching-vacancies.service.gov.uk/jobs/admin-and-business-support-receptionist,Admin and Business Support & Receptionist,Twerton Infant School,"Bath, South West, BA2 1QR",BA2 1QR,"£25,583 to £25,989 FTE",2026-07-24,2026-08-13T12:00:00+01:00,"['PART_TIME', 'TEMPORARY']","To provide efficient and effective reception, clerical and administrative support to school staff, to enable them to maximise their delivery and assist in achieving its purpose and objectives. The role will undertake a range of basic administrative tasks as required and requested, with support from colleagues and the School Business Manager.",administration-category,"Administration, HR, data and finance",18,"[{""page"": 18, ""query"": ""Administration, HR, data and finance"", ""route"": ""administration-category""}, {""page"": 2, ""query"": ""receptionist"", ""route"": ""keyword:receptionist""}]",2,OK,46775ef464b62dcc4d82ddb5145f88514501f09948d967d9149deaf4c4d1d8fb
2026-08-07,Teaching Vacancies,admin-and-premises-assistant-9d6fefc7-aa4d-4843-a7f1-fb8860efc481,https://teaching-vacancies.service.gov.uk/jobs/admin-and-premises-assistant-9d6fefc7-aa4d-4843-a7f1-fb8860efc481,Admin and Premises Assistant,Drayton Community Primary School,"Abingdon, South East, OX14 4JF",OX14 4JF,"£25,185.00 - £25,584.00 Annually (FTE)",2026-07-30,2026-09-01T12:00:00+01:00,['PART_TIME'],"Administration Assistant Full-time | Term Time Only (plus 4 inset days). Start date September 26 or as soon as possible Working Hours: Monday to Friday, 8.00am - 4.00pm, with some flexibility required. Term Time Only plus 4 inset days. Salary: Grade 4.4, £25,185 per annum FTE (Term Time only £21,294). Pay rise pending. Location: Drayton Community Primary School, near Abingdon, South Oxfordshire We are seeking a reliable, highly organised, and proactive individual to join our friendly school team. This position involves administrative duties within the school office with practical support for general upkeep of the school premises. The successful candidate will play a key part in ensuring the smooth day-to-day running of the school, providing a warm welcome to pupils, parents, carers and visitors. About Us Drayton Community Primary School is a welcoming, one-form entry school situated just outside Abingdon in South Oxfordshire, with excellent transport links to the A34/M4, Oxford, Didcot, Wallingford and Wantage. We are proud of our strong community spirit, with an active parent group (FODSA), a dedicated team of staff, and children who are eager to learn and take pride in their achi",administration-category,"Administration, HR, data and finance",10,"[{""page"": 10, ""query"": ""Administration, HR, data and finance"", ""route"": ""administration-category""}]",1,OK,d7dd83513b2d5a8619dbadc6d811188fa79640dd4552aa22969b990233b44b39
2026-08-07,Teaching Vacancies,admin-and-reprographics-officer-b4fcc8c7-2a12-4494-bebd-e40569928970,https://teaching-vacancies.service.gov.uk/jobs/admin-and-reprographics-officer-b4fcc8c7-2a12-4494-bebd-e40569928970,Admin and Reprographics Officer,Alperton Community School,"Wembley, London, HA0 4JE",HA0 4JE,"£32,653.00 - £34,368.00 Annually (Actual)",2026-07-20,2026-08-27T23:59:00+01:00,['FULL_TIME'],"Job Title: Admin and Reprographics Officer Salary range: Scale SO 1and spinal point 23 £36, 735 to spinal point 25 £38, 664 Inc. London weighting per annum (Pro rata £32, 653 - £34, 368) Contract: Fixed term (1 Year) - Maternity Cover Start date: September 2026 Hours of work: 36 hours per week Working weeks: 40 weeks Location: Alperton, London Aspire | Commit | Succeed We are a split-site school, with a short walk of approximately 8 minutes between sites, and on-site parking is available. Alperton Community School is a large, mixed 11-18 academy, with over 350 students in our thriving Sixth Form. Due to our growing popularity and continued success, we have recently expanded our intake to 12 forms in each year group. We are a truly inclusive school, reflecting the wonderfully diverse and vibrant local community we serve. Our students are exceptionally well behaved, hardworking, and ambitious to succeed. In our most recent Ofsted inspection (March 2026), the school was graded Strong standard and Expected standard, with inspectors noting: “Pupils enjoy attending this diverse and inclusive school. They feel a strong sense of belonging, which is evident in the positive relationships the",administration-category,"Administration, HR, data and finance",32,"[{""page"": 32, ""query"": ""Administration, HR, data and finance"", ""route"": ""administration-category""}]",1,OK,121f8c99de466d2f9d9cfabdc9316218d9c1d028eedaa91493111bbc8081a1de
2026-08-07,Teaching Vacancies,admin-assistant-chaffinch-brook-school,https://teaching-vacancies.service.gov.uk/jobs/admin-assistant-chaffinch-brook-school,Admin Assistant,Chaffinch Brook School,"Croydon, London, CR0 6NA",CR0 6NA,"19,807 FTE - £20,392 FTE. NJC Grade 5 SCP 13 - 15 (Outer London)",2026-07-27,2026-08-14T00:00:00+01:00,['PART_TIME'],"The Beckmead Trust is an expanding learning and nurturing community for young people with Educational Health Care Plans and various types of additional needs across various sites. We are seeking to recruit an experienced School Administrator to join the team at Chaffinch Brook School. The post will be for 3 days a week, Term time plus INSET days plus 1 week in the holidays. Chaffinch Brook is a special school for children with Autism and challenging behaviour. It is established on two separate sites, one for primary and the other for secondary aged students. As part of the Beckmead Trust, our ethos involves close collaboration with specialist and mainstream schools, outside specialist agencies with enhanced knowledge of our children’s needs and the private, voluntary and charity sectors within the communities in which we work. If you share our vision of Love, Flourishing, Community and Social Justice. and if you have a desire to make a real difference to the lives of children in Croydon, we would welcome an application from you. As part of the Beckmead Trust, our ethos involves close collaboration with specialist and mainstream schools, outside specialist agencies with enhanced kno",administration-category,"Administration, HR, data and finance",15,"[{""page"": 15, ""query"": ""Administration, HR, data and finance"", ""route"": ""administration-category""}]",1,OK,84f7099942dd9631ac8a47db1b22bc453fa63082314202a7d3f4bc6565a12a01
2026-08-07,Teaching Vacancies,admin-assistant-holly-lodge-primary-academy-ash-vale-surrey,https://teaching-vacancies.service.gov.uk/jobs/admin-assistant-holly-lodge-primary-academy-ash-vale-surrey,Admin Assistant,Holly Lodge Primary Academy,"Ash Vale, South East, GU12 5PX",GU12 5PX,"£7,244 - £7,898 actual (£23,859 - £26, 014 FTE )",2026-07-10,2026-08-21T23:59:59+01:00,['PART_TIME'],"The Ferns Primary Academy Admin Assistant Fixed term contract (1 year) Part time / 12.5 hours / Monday to Friday / 8am – 10.30am 40 weeks per year / Term time plus one week & INSET days Salary: £23,859 - £26, 014 FTE (£7,244 - £7,898 actual salary) depending on experience An exciting opportunity has arisen to become a valued member of our academy staff team. In this position, you will be supporting the Headteacher and admin officer team to provide administrative support and a general welfare service to children. We are looking for someone who can demonstrate the following personal skills and qualities: • Has experience of working in a school environment, ideally in a school office; • Has English and Maths GCSE at grade C or equivalent • Is competent in use of IT; • Has excellent communication skills, both oral and written; • Can work as part of a team; • Is sensitive to the needs of young children; • Has a First Aid qualification or is willing to undertake training; • Is punctual and very reliable with an excellent attendance record; • Understands the need for professionalism and high levels of confidentiality at all times; • Is able to interact well with all visitors to the school",administration-category,"Administration, HR, data and finance",46,"[{""page"": 46, ""query"": ""Administration, HR, data and finance"", ""route"": ""administration-category""}]",1,OK,0eb60d863cb6729e7056a13b963af7ece68fa536dee5e3cd0f3fe82c64cd7ecd
2026-08-07,Teaching Vacancies,admin-assistant-reception-cover,https://teaching-vacancies.service.gov.uk/jobs/admin-assistant-reception-cover,Admin Assistant/Reception cover,St Martin's School Brentwood,"Brentwood, East of England, CM13 2HG",CM13 2HG,"£20,080.00 Annually (Actual)",2026-07-24,2026-08-14T12:00:00+01:00,['PART_TIME'],"Admin Assistant/Reception cover 37 hours per week Term time (38 weeks) Monday-Thursday 08.00-16.00, Friday 08.00-15.30 1 year fixed term contract (until 31/08/27) Scale 4 (Point 8-9) Actual salary: £20,080 per annum We are seeking a friendly, organised and professional Admin Assistant to join our busy school office team, providing administrative support and reception cover. This is a varied and rewarding role, acting as one of the first points of contact for students, parents, staff and visitors. The successful candidate will provide a welcoming reception service, undertake a range of administrative duties and help ensure the smooth day-to-day running of the school office. We reserve the right to close this vacancy early should a suitable candidate be identified. Early applications are therefore encouraged. Information about the School St Martin's School is a large co-educational comprehensive school located in Hutton, Brentwood. The school benefits from a pleasant semi-rural environment with agricultural land to the rear. The school, which also includes a large sixth form block, is situated on an open, attractive 30 acre site. Parking is available on-site and there are good transp",administration-category,"Administration, HR, data and finance",17,"[{""page"": 17, ""query"": ""Administration, HR, data and finance"", ""route"": ""administration-category""}]",1,OK,6382b65e0cea88078aacb808dc5bd7a092daf7aa29f1f3b3ffc2e3d4b079a721
2026-08-07,Teaching Vacancies,admin-assistant-wellesbourne-cofe-primary-school,https://teaching-vacancies.service.gov.uk/jobs/admin-assistant-wellesbourne-cofe-primary-school,Admin Assistant,Wellesbourne CofE Primary School,"Warwick, West Midlands, CV35 9QG",CV35 9QG,£13.05 - £13.26 Hourly,2026-07-20,2026-08-26T12:00:00+01:00,['PART_TIME'],"Administrative Assistant The Administrative Assistant provides efficient, professional and friendly support that helps keep the school running smoothly every day. As a key member of the school office team, you will be at the heart of school life, welcoming visitors, supporting pupils, assisting staff and ensuring administrative processes are delivered accurately and effectively. This is an exciting and varied role that requires excellent organisational skills, a positive attitude and a commitment to providing outstanding customer service to the whole school community. Key Responsibilities Reception and Visitor Experience Create a welcoming, professional and organised reception area for pupils, parents, staff and visitors. Act as the first point of contact for all visitors, ensuring a positive experience and maintaining safeguarding and security procedures. Receive visitors, contractors and deliveries, managing associated administration including visitor badges and delivery documentation. Conduct tours of the school for prospective parents, visitors and external stakeholders when required. Respond confidently to enquiries in person, by telephone and email, providing accurate informa",administration-category,"Administration, HR, data and finance",30,"[{""page"": 30, ""query"": ""Administration, HR, data and finance"", ""route"": ""administration-category""}]",1,OK,1545bc65e9ff921bdae59d460ccf1ef6f107c6dddd3ccfb2cb086ff77389d964
2026-08-07,Teaching Vacancies,admin-clerical-officer-level-2-rowan-school,https://teaching-vacancies.service.gov.uk/jobs/admin-clerical-officer-level-2-rowan-school,Admin & Clerical Officer Level 2 Rowan School,The Rowan School,"Sheffield, Yorkshire and the Humber, S17 3PT",S17 3PT,Grade 4 (£26403 - £28598 pro rata),2026-07-24,2026-09-01T12:00:00+01:00,['FULL_TIME'],"The Governing Body are looking to appoint an Admin/ Clerical Officer to join our busy Admin Team as soon as possible. We are seeking a welcoming, professional and compassionate individual to join our team as Receptionist and first point of contact for pupils, parents, visitors and staff. The successful candidate will play a key role in promoting the school's warm, nurturing ethos and ensuring that all stakeholders receive a positive experience. The role encompasses a range of administrative responsibilities, including maintaining accurate pupil records on the school's management information system (SIMS), communicating with parents via email/text messages and the School app, producing correspondence for families along with school meals/milk administration. The successful applicant will be highly motivated, flexible, innovative, and professional and dedicated to providing a high level of administrative support and there will be a number of delegated responsibilities to oversee. Training and support will be provided as required, making this an excellent opportunity for a motivated individual who is keen to develop their skills within a rewarding school environment. Rowan School is a",administration-category,"Administration, HR, data and finance",18,"[{""page"": 18, ""query"": ""Administration, HR, data and finance"", ""route"": ""administration-category""}]",1,OK,a11851681c25b233b9f9725a6d0ab9dc5dd163a371597d66bbdc33febc9dce5b
